names,scores,logfoldchanges,group
Igsf3,0.00017544585,2.539826,HBGLU10
Noct,0.0001740629,2.2170038,HBGLU10
Satb1,0.00017299913,2.6294854,HBGLU10
Galnt13,0.00017158489,2.3769648,HBGLU10
Pam,0.00017143888,2.3374848,HBGLU10
Synpr,0.00017109145,2.9434993,HBGLU10
Zfhx4,0.00017038904,2.7044954,HBGLU10
Camk2n2,0.00016835486,2.6572104,HBGLU10
Camk2d,0.00016558343,2.5041115,HBGLU10
Ldb2,0.00016458526,2.5954037,HBGLU10
Sfmbt1,0.00016272906,2.1045058,HBGLU10
Lin7a,0.00016170256,2.481357,HBGLU10
Nhs,0.00015918,2.5969741,HBGLU10
Gas2,0.00015873172,2.222939,HBGLU10
Calb1,0.00015796164,2.9178925,HBGLU10
Gls2,0.00015692551,2.4619594,HBGLU10
Rgs17,0.00015641011,2.4510586,HBGLU10
Myef2,0.00015582936,2.061561,HBGLU10
Nrg3,0.00015461796,2.472761,HBGLU10
Grm7,0.00015409612,2.3606894,HBGLU10
Tspyl5,0.00015205142,2.268721,HBGLU10
Ap1s2,0.00014937013,2.2893772,HBGLU10
Cpne9,0.00014797815,2.9392595,HBGLU10
Gabra5,0.00014762329,2.6363974,HBGLU10
Cacna1a,0.00014442884,2.2298188,HBGLU10
Rrn3,0.00014442414,2.0144978,HBGLU10
Slc24a5,0.00014432702,2.0051565,HBGLU10
Gprasp2,0.00014351727,2.4736128,HBGLU10
Cacng5,0.0001433638,2.9380765,HBGLU10
Epm2a,0.00014256281,2.0825267,HBGLU10
Atp11c,0.00014216657,2.69475,HBGLU10
Grb10,0.0001418246,2.3746197,HBGLU10
Vav2,0.00014181204,2.5152726,HBGLU10
Cacna2d2,0.00014153794,2.8209107,HBGLU10
Necab2,0.00013995214,2.7354145,HBGLU10
Hecw1,0.00013989341,2.3237538,HBGLU10
Cdyl2,0.00013946791,2.109731,HBGLU10
Syt2,0.00013925211,3.280465,HBGLU10
Gabra3,0.00013795716,2.4345584,HBGLU10
Vsx2,0.20955479,8.596728,HBGLU2
Hoxc4,0.058255527,7.2577276,HBGLU2
Hoxb3,0.023870086,6.358665,HBGLU2
Mab21l2,0.021717222,6.0634217,HBGLU2
Hoxa4,0.01449272,5.2789364,HBGLU2
Slc17a6,0.011711778,6.1474724,HBGLU2
Hoxb5,0.010502296,6.4096746,HBGLU2
Hoxb4,0.008791839,5.4516654,HBGLU2
Glra1,0.008707854,5.1734586,HBGLU2
Gprasp2,0.00723282,4.4818625,HBGLU2
Zmym1,0.0071898666,3.745999,HBGLU2
Hoxa3,0.006648934,5.203379,HBGLU2
AW551984,0.0063836905,4.8876433,HBGLU2
Rab9b,0.006116694,3.9669082,HBGLU2
Gabrq,0.005929995,5.088801,HBGLU2
Tmem255a,0.0059036333,4.433408,HBGLU2
Nxph4,0.004674428,4.846239,HBGLU2
AF529169,0.0045491145,4.596943,HBGLU2
Hoxa5,0.004441619,5.793769,HBGLU2
B830012L14Rik,0.00418048,3.5712705,HBGLU2
A330069E16Rik,0.003974242,3.4026306,HBGLU2
Uba6,0.003673453,3.2396092,HBGLU2
Vamp1,0.0036045462,4.0566096,HBGLU2
Gabre,0.003144966,5.0310955,HBGLU2
A230006K03Rik,0.00311102,3.5361202,HBGLU2
Adcyap1,0.0030950946,4.2413206,HBGLU2
Acsl4,0.003002631,3.2524405,HBGLU2
Tmem130,0.0028864113,4.4376807,HBGLU2
Slc9a6,0.00287971,3.16896,HBGLU2
Gjd2,0.0028493253,4.0694346,HBGLU2
Hcrtr1,0.002847676,4.029539,HBGLU2
Marf1,0.0027600573,3.041791,HBGLU2
Gmps,0.0027150898,3.1072986,HBGLU2
Tmtc4,0.002668797,3.4650574,HBGLU2
Mum1l1,0.0026307355,3.5821133,HBGLU2
Slc36a4,0.002574067,3.0538268,HBGLU2
Grb10,0.002551438,3.4069118,HBGLU2
Fam8a1,0.002536112,3.0431354,HBGLU2
Elavl2,0.0025201759,3.9774883,HBGLU2
Zdbf2,0.0024920283,3.4278326,HBGLU2
Nova1,0.0024916898,3.251474,HBGLU2
Glra2,0.0024803889,3.4954636,HBGLU2
Baiap3,0.0024416663,4.0490584,HBGLU2
B630019K06Rik,0.002410732,3.3518722,HBGLU2
Map7d2,0.0023937824,3.3807364,HBGLU2
Ache,0.0023669533,3.6039286,HBGLU2
Gprasp1,0.002347303,3.5496814,HBGLU2
Rbms3,0.0023076509,3.6574354,HBGLU2
Samd4,0.0022729582,3.0188756,HBGLU2
Epm2aip1,0.0022249087,3.2281134,HBGLU2
Dcaf12l1,0.002188828,3.1781657,HBGLU2
Igf2bp3,0.0021836383,2.8508077,HBGLU2
Gpx3,0.0021777658,3.9009392,HBGLU2
Vat1l,0.0021342773,3.69914,HBGLU2
Impact,0.0020958588,3.899618,HBGLU2
Snap91,0.002080543,3.4784029,HBGLU2
Cadps,0.0020799874,3.3937185,HBGLU2
Klhl9,0.0020664516,2.8567395,HBGLU2
Peg3,0.0020593884,4.194047,HBGLU2
Dzip3,0.0020551647,2.964092,HBGLU2
Dzip1,0.0020495257,3.0837777,HBGLU2
Hs6st2,0.0020167995,3.405895,HBGLU2
Arhgap36,0.0020157313,4.6251054,HBGLU2
Armcx4,0.0020068483,2.965894,HBGLU2
Iglon5,0.0019609572,3.1565568,HBGLU2
Hap1,0.0019577984,3.7340426,HBGLU2
Chl1,0.0019391294,3.2974558,HBGLU2
Tmx4,0.0019388295,3.3442457,HBGLU2
Pgr15l,0.0018967219,5.282699,HBGLU2
Ap1s2,0.0018825786,3.1123073,HBGLU2
Smim17,0.0018821119,3.531376,HBGLU2
Nap1l3,0.0018308597,2.81471,HBGLU2
Ankrd55,0.0018208225,3.5662,HBGLU2
Aff3,0.0018178682,2.8346093,HBGLU2
Crebl2,0.0018108574,2.8274202,HBGLU2
Nap1l2,0.0017905096,3.0642316,HBGLU2
Susd2,0.00175186,3.5444405,HBGLU2
Zbtb11,0.0017184239,2.6938286,HBGLU2
Hoxd4,0.001708953,3.76881,HBGLU2
Nrsn2,0.0017049927,3.719629,HBGLU2
Nhlh2,0.0016882383,4.3364916,HBGLU2
Apoa1,0.0016730455,3.1649058,HBGLU2
Rfx5,0.0016637641,2.8005292,HBGLU2
Lonrf2,0.0016555998,3.0807004,HBGLU2
Rab27b,0.0016538206,3.1149836,HBGLU2
Gnl3l,0.001628759,2.9804025,HBGLU2
Pgr,0.001625539,3.0841248,HBGLU2
Adcy7,0.0016239078,3.4713328,HBGLU2
Mgat4c,0.0016067689,3.2314022,HBGLU2
AI504432,0.0016041149,3.087182,HBGLU2
Tspyl3,0.0015748335,2.8807852,HBGLU2
Fstl5,0.0015728616,3.2807887,HBGLU2
Usp11,0.0015671066,2.7691364,HBGLU2
Chic1,0.0015652016,2.7648246,HBGLU2
Dzank1,0.001544248,3.2632165,HBGLU2
Clcn5,0.0015360408,2.924203,HBGLU2
D17H6S53E,0.001527498,2.8197756,HBGLU2
Mid2,0.0015182518,2.8968205,HBGLU2
Ogfod1,0.0015164168,2.8354616,HBGLU2
Myef2,0.0015090284,2.6080909,HBGLU2
Phox2b,0.0015053798,6.294422,HBGLU2
Zfp597,0.0014992007,2.624413,HBGLU2
Pbx3,0.0014980402,2.9477153,HBGLU2
Hotairm1,0.001476693,3.175245,HBGLU2
BC030336,0.0014663237,2.6501398,HBGLU2
Usp29,0.0014653724,3.1635113,HBGLU2
Map2k4,0.001458806,2.812801,HBGLU2
Kcnc4,0.0014573738,3.040841,HBGLU2
Slc7a3,0.0014554258,3.1879752,HBGLU2
Lrrc75b,0.0014521475,2.9483862,HBGLU2
Ptchd1,0.0014473451,3.210775,HBGLU2
Unc13c,0.0014412099,3.1220348,HBGLU2
Ids,0.0014404673,2.8811722,HBGLU2
Htr2c,0.0014374135,3.5814035,HBGLU2
Pld5,0.0014326479,3.3326452,HBGLU2
Ttc39a,0.001431494,3.568343,HBGLU2
X2610002M06Rik,0.0014201273,2.62802,HBGLU2
St8sia3,0.0014141842,2.9739892,HBGLU2
Mapk6,0.0014119367,2.5686898,HBGLU2
Meis1,0.0013946363,2.9187357,HBGLU2
Slc25a36,0.0013945631,2.4923456,HBGLU2
Gdap1,0.0013890823,2.9048855,HBGLU2
Zmym4,0.0013793124,2.4613504,HBGLU2
Plcxd2,0.0013780316,3.3752556,HBGLU2
Hacd3,0.0013681096,2.6227553,HBGLU2
Oprl1,0.0013673854,2.9741724,HBGLU2
Xkr6,0.0013442086,2.8684425,HBGLU2
Irs4,0.0013354878,4.8482947,HBGLU2
Pnma3,0.00132732,2.971724,HBGLU2
Rgag4,0.001325768,2.7975564,HBGLU2
Syt4,0.0013152007,3.59749,HBGLU2
RP24.236C17.2,0.0013137162,2.9785552,HBGLU2
Fbxo11,0.0013021973,2.4904475,HBGLU2
Slc7a14,0.0012881933,3.0160146,HBGLU2
Camk2n2,0.0012831296,3.1772048,HBGLU2
Grem2,0.001281494,2.8953676,HBGLU2
Dgkq,0.0012779969,2.7122908,HBGLU2
Zfhx4,0.0012610507,3.0918062,HBGLU2
Tgoln1,0.0012592399,2.6948576,HBGLU2
Sos1,0.0012562271,2.442235,HBGLU2
Nalcn,0.0012406291,2.6448271,HBGLU2
Scg2,0.0012395774,3.426443,HBGLU2
Rit2,0.001237172,3.0387423,HBGLU2
Nufip2,0.0012307354,2.4841082,HBGLU2
Nudt10,0.0012296714,2.5989847,HBGLU2
Pcsk1,0.0012282719,3.7853036,HBGLU2
Klhl7,0.001225626,2.4778326,HBGLU2
Glrb,0.0012228059,2.7540557,HBGLU2
Rasgrf2,0.0012205259,3.1374412,HBGLU2
Vstm2a,0.0012153331,3.2379482,HBGLU2
Hoxa5,0.060117874,8.223967,HBGLU3
Hoxb8,0.04018925,8.018053,HBGLU3
Hoxb6,0.030147541,7.6034417,HBGLU3
Hoxb5,0.027399894,7.7758904,HBGLU3
Hoxb7,0.013607142,5.973798,HBGLU3
Tlx3,0.0132031515,7.541787,HBGLU3
Hoxb4,0.012333482,6.162118,HBGLU3
Gpr101,0.010984895,5.5808883,HBGLU3
Zmym1,0.008701914,4.4414744,HBGLU3
Ebf3,0.008223925,5.9809904,HBGLU3
Hoxc4,0.007869724,6.4481454,HBGLU3
Phox2b,0.006079025,7.6145515,HBGLU3
C130021I20Rik,0.0059665046,6.4810653,HBGLU3
Hoxa3,0.0058905464,5.6030617,HBGLU3
Hoxb3,0.0048320172,5.891618,HBGLU3
Mab21l2,0.004783365,5.6582413,HBGLU3
Hotairm1,0.0046229903,4.3960853,HBGLU3
Hoxa4,0.0044550463,5.108609,HBGLU3
Glra1,0.004027011,5.2478433,HBGLU3
Hoxb2,0.0036808448,5.1379075,HBGLU3
Slc17a6,0.0031849672,5.704372,HBGLU3
AW551984,0.0024876536,4.86079,HBGLU3
Tmem255a,0.0022937825,4.411835,HBGLU3
Baiap3,0.0021490627,4.6016397,HBGLU3
Serpinb1b,0.0019805422,5.2387543,HBGLU3
Adcyap1,0.0016161212,4.4022284,HBGLU3
Magel2,0.0015819343,4.30418,HBGLU3
A330069E16Rik,0.0014568472,3.3542242,HBGLU3
Ebf1,0.0014344957,4.9510407,HBGLU3
Sgcz,0.0014085515,3.7391007,HBGLU3
Rab9b,0.0014012074,3.6031392,HBGLU3
Gprasp2,0.0011815294,3.6984534,HBGLU3
A230006K03Rik,0.0011766526,3.5065904,HBGLU3
Fam199x,0.0011557115,3.339239,HBGLU3
Susd2,0.0011518503,3.8090062,HBGLU3
Ap1s2,0.001075257,3.399993,HBGLU3
Chic1,0.0010542386,3.0810544,HBGLU3
Chl1,0.0009158123,3.4451466,HBGLU3
Grb10,0.00090943393,3.3312778,HBGLU3
Card10,0.0008988229,3.378812,HBGLU3
Vat1l,0.00089691987,3.7512739,HBGLU3
Gabrq,0.0008844603,4.4992123,HBGLU3
Hap1,0.0008573784,3.833909,HBGLU3
Ebf2,0.0008462442,4.535936,HBGLU3
Gprasp1,0.0007730198,3.3749008,HBGLU3
Col11a1,0.0007693275,3.6907198,HBGLU3
Sfmbt2,0.0007578686,3.2233932,HBGLU3
Usp29,0.00072318973,3.332425,HBGLU3
Tmem130,0.0006889205,3.868267,HBGLU3
Arhgap6,0.0006872613,3.409908,HBGLU3
Zfp763,0.00068094773,2.6945355,HBGLU3
Gjd2,0.00067810237,3.7848597,HBGLU3
Igf2bp3,0.00066703575,2.6933541,HBGLU3
Aard,0.0006399184,3.020813,HBGLU3
Slc9a6,0.0005737037,2.674151,HBGLU3
Gpr149,0.00057293184,3.797806,HBGLU3
Fbxo10,0.0005703477,2.692243,HBGLU3
Map7d2,0.000568275,2.930741,HBGLU3
Gal,0.00055953773,4.3327427,HBGLU3
Hs6st2,0.00055945903,3.1594677,HBGLU3
Sclt1,0.00054632063,2.5487661,HBGLU3
Fbxo11,0.00053626974,2.5211246,HBGLU3
Vamp1,0.00053440424,3.3689392,HBGLU3
Pkia,0.000521392,2.7925098,HBGLU3
Cacna2d1,0.0005174657,3.2077484,HBGLU3
Pde1c,0.0005110495,2.933668,HBGLU3
Tmx4,0.00050657644,2.9494739,HBGLU3
Tmed8,0.00049411174,2.6052291,HBGLU3
Peg3,0.00049058226,3.5301843,HBGLU3
Pam,0.0004827318,2.7644107,HBGLU3
Unc13c,0.00048259433,3.0180087,HBGLU3
Gmps,0.00047756472,2.5526907,HBGLU3
Fam8a1,0.000476946,2.5405562,HBGLU3
Zfp275,0.0004764321,2.4500444,HBGLU3
Gabra3,0.0004748467,2.9737985,HBGLU3
Scg2,0.00046984432,3.3900032,HBGLU3
Prrg3,0.00046798942,2.7610655,HBGLU3
Tenm1,0.00046553396,2.98986,HBGLU3
Meis1,0.00045404423,2.8059323,HBGLU3
Ighmbp2,0.00043861882,2.5031683,HBGLU3
Mab21l1,0.00043506376,3.874135,HBGLU3
Samd4,0.00043087735,2.566446,HBGLU3
Frmd3,0.00043072563,2.8231244,HBGLU3
RP24.236C17.2,0.00041895278,2.8440757,HBGLU3
Zfhx4,0.00041752093,2.9821675,HBGLU3
Pgr,0.00041646406,2.8427563,HBGLU3
Begain,0.0004135256,2.5294812,HBGLU3
Fstl5,0.00040791996,3.0282176,HBGLU3
Dzip3,0.00039943846,2.4514263,HBGLU3
RP23.54G8.4,0.00039542667,2.48183,HBGLU3
Tspyl3,0.00039250572,2.6251235,HBGLU3
Camk2d,0.00039119084,2.8558774,HBGLU3
Ahi1,0.00038292832,3.4851847,HBGLU3
Brinp3,0.00038281642,2.8201606,HBGLU3
Impact,0.0003820747,3.0441127,HBGLU3
Dpp6,0.000375239,2.797484,HBGLU3
Spink10,0.00037516645,2.7590482,HBGLU3
Gtf3c3,0.00037317717,2.2704492,HBGLU3
Grin3a,0.00037206415,2.9329846,HBGLU3
Cbln1,0.0003718826,3.895604,HBGLU3
Dcaf7,0.00036595395,2.3425665,HBGLU3
Gdap1,0.00035959503,2.587631,HBGLU3
Klhl7,0.0003547646,2.2932665,HBGLU3
Ltbp3,0.0003542679,2.6719565,HBGLU3
Rhbdd2,0.00035364085,2.3180647,HBGLU3
Gpx3,0.0003521435,3.280935,HBGLU3
Nrsn2,0.00035110602,3.1153214,HBGLU3
Stim1,0.00034502317,2.2499514,HBGLU3
Pak3,0.00034331452,2.5999765,HBGLU3
Gaa,0.00034141613,2.7256603,HBGLU3
Rmst,0.00034139428,3.1718614,HBGLU3
Micu3,0.00033962904,2.4212482,HBGLU3
Tshz2,0.0003388837,3.2761056,HBGLU3
Med12l,0.00033834504,2.430918,HBGLU3
Lonrf2,0.00033713016,2.5947769,HBGLU3
Nap1l3,0.00033466204,2.326303,HBGLU3
Cstf2,0.00033173268,2.197148,HBGLU3
Btbd11,0.0003306769,3.012345,HBGLU3
Nhs,0.00032716524,2.7557487,HBGLU3
Prlr,0.00032444822,4.184152,HBGLU3
Orc5,0.00032191433,2.214352,HBGLU3
Wdr6,0.0003217616,2.6144516,HBGLU3
Gnl3l,0.00032146185,2.4280689,HBGLU3
Camk2n2,0.0003180053,2.8094742,HBGLU3
Tshz1,0.0003171735,2.27991,HBGLU3
Cacna1a,0.00031304703,2.4696705,HBGLU3
Pura,0.00031181067,2.9526935,HBGLU3
Prepl,0.00030987806,2.3389852,HBGLU3
Scn3a,0.00030959625,2.559123,HBGLU3
Nova1,0.00030919968,2.4958365,HBGLU3
Tnk2,0.00030728965,2.1745343,HBGLU3
Rpl22l1,0.00030723924,2.636628,HBGLU3
Usp11,0.0003071335,2.3079906,HBGLU3
D130043K22Rik,0.00030561793,2.5877662,HBGLU3
Sptb,0.00030516318,2.5412207,HBGLU3
Dcaf12l1,0.00030429335,2.5011976,HBGLU3
Pnmal2,0.00030381398,2.86108,HBGLU3
Slc12a5,0.0003021048,2.8943548,HBGLU3
Tshz3,0.0002976408,2.6384833,HBGLU3
Vwa5b2,0.00029741824,2.606638,HBGLU3
Slc25a36,0.0002964594,2.1078718,HBGLU3
Plagl1,0.0002944447,2.783079,HBGLU3
Oprl1,0.00029322525,2.604501,HBGLU3
Zfp799,0.00029282976,2.255891,HBGLU3
Nyap1,0.0002918458,2.4203842,HBGLU3
Rab27b,0.00029070806,2.612711,HBGLU3
Hsdl1,0.00029005905,2.1342595,HBGLU3
Klhl9,0.00029002837,2.230993,HBGLU3
Ecel1,0.00028976737,4.0575075,HBGLU3
Atp5l,0.00028899263,2.2383642,HBGLU3
Gm16322,0.10782114,10.943928,HBGLU4
Defa17,0.10709736,12.781727,HBGLU4
X1700100L14Rik,0.10080585,11.506044,HBGLU4
Gm13652,0.06939355,10.681179,HBGLU4
Hpse2,0.041769117,10.131715,HBGLU4
Gpx2,0.037818097,9.262397,HBGLU4
Gm5493,0.031530086,8.726475,HBGLU4
Tnn,0.026578156,9.111846,HBGLU4
X4933400C23Rik,0.025993412,9.39424,HBGLU4
Apol9a,0.025939817,9.028816,HBGLU4
Gm26636,0.025920171,8.644757,HBGLU4
Gm16034,0.025868556,9.479486,HBGLU4
Cnfn,0.023448916,9.240289,HBGLU4
Insrr,0.023416461,9.79486,HBGLU4
Kynu,0.021536697,8.643226,HBGLU4
H2.Eb2,0.02038185,8.935646,HBGLU4
Nudt15,0.01717058,8.303981,HBGLU4
Defa24,0.015984995,10.464096,HBGLU4
Gm17305,0.015792154,8.168382,HBGLU4
Cr2,0.013622517,8.143443,HBGLU4
Gm5218,0.012021963,7.912959,HBGLU4
Perm1,0.011320927,7.7483935,HBGLU4
Gm2974,0.010394224,8.17084,HBGLU4
Xlr4a,0.010365565,7.902944,HBGLU4
Prom2,0.008186852,8.266372,HBGLU4
Gm15915,0.008164465,7.640691,HBGLU4
Gm15938,0.0074919043,7.4623756,HBGLU4
X1700064H15Rik,0.0069976575,7.032803,HBGLU4
Irx4,0.006906088,9.5201845,HBGLU4
Serpina3g,0.005691522,7.770983,HBGLU4
Gm15477,0.005517218,6.8701153,HBGLU4
Gm14399,0.005251606,6.7408676,HBGLU4
Ccdc105,0.0052047507,7.3674374,HBGLU4
Gm11967,0.005182934,7.735539,HBGLU4
Zfp947,0.0049498584,6.8706193,HBGLU4
Aanat,0.0041085193,7.23262,HBGLU4
Colq,0.0038540366,7.428421,HBGLU4
Slc6a2,0.0032349068,9.622012,HBGLU4
Gm43082,0.003089697,6.792742,HBGLU4
Zmiz1os1,0.0030282924,6.4453764,HBGLU4
Gm14327,0.003007692,6.855345,HBGLU4
Gm15083,0.002748405,7.2260137,HBGLU4
Gm10020,0.0027255788,6.8855577,HBGLU4
Slc25a41,0.0026572878,7.025139,HBGLU4
Ubap1l,0.0025008824,7.336512,HBGLU4
Ntrk1,0.0020720887,8.807032,HBGLU4
Exoc3l2,0.0018898171,6.6596913,HBGLU4
Ly6k,0.001725757,6.6919904,HBGLU4
Gm3558,0.0015816351,6.489907,HBGLU4
Klhl1,0.0015679145,6.847913,HBGLU4
Vdac3.ps1,0.0015520594,6.1072326,HBGLU4
Gm13376,0.0012925488,6.3521423,HBGLU4
Tyrp1,0.00124992,8.089881,HBGLU4
Actrt3,0.0011929874,5.9962187,HBGLU4
Hoxb3,0.0011125008,7.429176,HBGLU4
Tnmd,0.001104515,6.764691,HBGLU4
Fgf18,0.0010419631,6.041289,HBGLU4
Pmepa1os,0.0010283672,6.274903,HBGLU4
X1700027A07Rik,0.0010109482,6.262096,HBGLU4
Gm12688,0.00101084,8.394846,HBGLU4
X2310010G23Rik,0.0009884029,5.53311,HBGLU4
Bbs10,0.0009154536,5.3783326,HBGLU4
Etohi1,0.00084529445,5.307357,HBGLU4
Isoc2a,0.0007733143,5.4307456,HBGLU4
Gm16897,0.00075848267,5.9249015,HBGLU4
Trim17,0.00070762844,5.3161407,HBGLU4
Vwa7,0.0006901317,6.8362417,HBGLU4
X1700065D16Rik,0.00065865554,5.694416,HBGLU4
Cxx1c,0.00064397196,5.8450694,HBGLU4
Tuft1,0.00063721644,5.7273393,HBGLU4
Gm26884,0.00062478107,5.657289,HBGLU4
Gm26737,0.00061274815,5.436052,HBGLU4
Gm26592,0.0006114877,5.873519,HBGLU4
Nanos2,0.0005933913,5.72388,HBGLU4
Cldn23,0.0005874732,6.280966,HBGLU4
Aff2,0.000547044,5.4117374,HBGLU4
Gm9930,0.00053994113,5.7696676,HBGLU4
Bves,0.0005372099,6.0671988,HBGLU4
Col4a4,0.0005350133,6.2948093,HBGLU4
Gm17115,0.00050242356,5.41971,HBGLU4
Esrrb,0.00048021242,6.27136,HBGLU4
Gm13225,0.00046360813,5.158802,HBGLU4
Rpl13a.ps1,0.00042111322,5.7139955,HBGLU4
Ankrd52,0.0004115789,4.836987,HBGLU4
Gm20633,0.00041033037,5.218524,HBGLU4
Mpp4,0.00040011725,5.83557,HBGLU4
Grem1,0.00038290024,5.957875,HBGLU4
Pcdhb2,0.0003815619,5.347122,HBGLU4
Kctd9,0.0003662402,5.172269,HBGLU4
F420014N23Rik,0.00036473846,5.4756365,HBGLU4
Gm26700,0.00035543574,5.6959577,HBGLU4
Doc2g,0.00034497504,4.8585277,HBGLU4
Arhgef16,0.000342819,5.941714,HBGLU4
Zc3h12d,0.00034163095,6.382964,HBGLU4
Hoxaas3,0.00032437794,5.4901657,HBGLU4
Defb1,0.00032232454,6.4901915,HBGLU4
Gm7276,0.00030877284,5.4373636,HBGLU4
Tacr3,0.0003087471,5.828576,HBGLU4
Dchs2,0.00030041568,5.631323,HBGLU4
Nxph4,0.0002940346,6.318433,HBGLU4
AF529169,0.00028029495,5.801953,HBGLU4
Pcdhb4,0.00027382487,4.8773394,HBGLU4
Gm16796,0.00025648758,5.2187004,HBGLU4
Tubgcp6,0.00025382498,4.505699,HBGLU4
X4933431M02Rik,0.00025164647,5.0892625,HBGLU4
Hoxb3os,0.00025138326,5.4693284,HBGLU4
Gm3252,0.00025016174,5.1788287,HBGLU4
Fbxw10,0.00024494037,5.264776,HBGLU4
Rsph3b,0.000240202,5.0306826,HBGLU4
A230083G16Rik,0.00023570792,4.917266,HBGLU4
Gpr139,0.0002321361,5.6778107,HBGLU4
Ipo8,0.00022324338,4.6294355,HBGLU4
Klhl28,0.00021580342,4.2799067,HBGLU4
Eif5a2,0.00021379732,4.6523023,HBGLU4
Gm16141,0.00021333016,5.1944175,HBGLU4
Gpr3,0.00021106166,4.9738626,HBGLU4
AU022754,0.00021070913,5.4642954,HBGLU4
Mreg,0.00021025143,4.979043,HBGLU4
Far2os1,0.00020684322,5.047437,HBGLU4
Hmgcll1,0.00020205273,4.6507483,HBGLU4
Rpusd2,0.0001993671,4.4969015,HBGLU4
D030068K23Rik,0.00019700213,5.1143475,HBGLU4
Gm26641,0.00019680866,5.507148,HBGLU4
Capn1,0.00019579644,4.5678225,HBGLU4
Zfp758,0.00019061311,4.239101,HBGLU4
Cubn,0.00019039787,6.284336,HBGLU4
Zfp521,0.0001892542,4.8337245,HBGLU4
A230072E10Rik,0.0001881283,4.474742,HBGLU4
Fam131c,0.00018492898,5.120107,HBGLU4
X6330409D20Rik,0.00018238385,4.87715,HBGLU4
X1700029I15Rik,0.00017908549,4.6709585,HBGLU4
Alg10b,0.00017663036,4.434527,HBGLU4
Ifit1bl1,0.00017514171,5.0922675,HBGLU4
Mid2,0.00017232817,4.5611715,HBGLU4
Adamts16,0.00016742044,4.8382936,HBGLU4
Mybl1,0.00016464488,4.5900383,HBGLU4
Lsp1,0.00016417656,5.255157,HBGLU4
AA467197,0.00015509698,5.172524,HBGLU4
Gm16152,0.00015465224,4.7397943,HBGLU4
Esrrg,0.00015274984,5.592702,HBGLU4
Mdga1,0.00015142218,4.9676228,HBGLU4
Amy1,0.00015103644,4.4935274,HBGLU4
A930024E05Rik,0.0001504257,4.5211577,HBGLU4
X4933406I18Rik,0.00014987418,4.8498573,HBGLU4
Farp2,0.00014631521,4.0698605,HBGLU4
RP23.231J2.1,0.00014596205,5.298169,HBGLU4
Pgam1,0.00014420696,4.4261007,HBGLU4
Pigw,0.00014415033,4.172367,HBGLU4
Fam78a,0.00014343225,4.6184993,HBGLU4
Igsf10,0.00014192624,4.6758537,HBGLU4
Gm26673,0.0674289,6.802931,HBGLU9
Kcng4,0.05920837,6.9782395,HBGLU9
Agtr2,0.043426737,6.7849355,HBGLU9
AF529169,0.036704347,6.4459734,HBGLU9
Glra1,0.03080498,6.811937,HBGLU9
Cbln1,0.02342771,6.9790726,HBGLU9
Nefh,0.02000575,6.7278605,HBGLU9
Evx1,0.019888908,8.577353,HBGLU9
Lingo4,0.019442845,6.60474,HBGLU9
Ebf2,0.018836187,6.4589643,HBGLU9
Stac2,0.015190388,5.492673,HBGLU9
Vamp1,0.013544976,6.2195225,HBGLU9
Ank1,0.0122813275,5.444085,HBGLU9
Prrxl1,0.010820285,6.95254,HBGLU9
Syt2,0.010490168,6.5863147,HBGLU9
Hoxc5,0.008919075,6.439146,HBGLU9
Cyp2s1,0.008351915,5.324848,HBGLU9
Kcnab3,0.0072636786,5.2777686,HBGLU9
Pvalb,0.0070874165,7.3537116,HBGLU9
Acan,0.0070312,5.3844695,HBGLU9
Scrt2,0.006891469,4.635705,HBGLU9
Nrg1,0.006499393,4.66014,HBGLU9
Kcnc3,0.006492285,5.3474126,HBGLU9
Sgpp2,0.00643656,4.911232,HBGLU9
Ebf3,0.0059678573,5.8557053,HBGLU9
Lbx1,0.005235654,6.0162582,HBGLU9
Scn4b,0.004943801,5.8160834,HBGLU9
Ppargc1a,0.0044090133,4.775967,HBGLU9
Nxpe3,0.0041260407,3.9587815,HBGLU9
Vav3,0.0040531647,4.8520036,HBGLU9
Epn3,0.0040015206,5.381382,HBGLU9
Slc17a6,0.00394644,6.11834,HBGLU9
Tanc1,0.00392317,4.3953495,HBGLU9
Clec2l,0.0035797094,4.467238,HBGLU9
Rbms3,0.0033015972,4.797205,HBGLU9
Nudt12,0.0032998058,3.9676964,HBGLU9
Scrt1,0.0031140025,4.355025,HBGLU9
Hcn1,0.003095756,4.6450834,HBGLU9
Atpaf1,0.003029649,3.7601068,HBGLU9
Nefm,0.003024722,5.127199,HBGLU9
Htr1b,0.0030116832,4.401395,HBGLU9
Steap2,0.0029328559,4.6275234,HBGLU9
Mab21l1,0.0028962705,5.010259,HBGLU9
Smad9,0.002876773,4.137507,HBGLU9
Agmat,0.002813759,4.9405665,HBGLU9
Sacs,0.002721686,3.9503927,HBGLU9
Crhr1,0.0027014588,4.423943,HBGLU9
Gjd2,0.0025724974,4.5974264,HBGLU9
Lgi2,0.0025557328,4.543415,HBGLU9
Fgf18,0.0025498897,4.37079,HBGLU9
Adam23,0.0025382792,4.3272123,HBGLU9
Gpr158,0.0025268614,4.2860622,HBGLU9
Hapln4,0.0024721741,4.3151565,HBGLU9
Mcf2,0.0024411294,4.1643467,HBGLU9
Sphkap,0.0023659165,4.6008873,HBGLU9
Plekhd1,0.0023599057,4.6734324,HBGLU9
